BGC,SS_NoSpace,Spp,ESuit,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
MHms_WA,MHms_WA/101,Hw,3,,FALSE,,,,,,,,,,3,,
MHms_WA,MHms_WA/101,Pw,2,,FALSE,,,,,,,,,,2,,
MHms_WA,MHms_WA/101,Sx,3,,FALSE,,,,,,,,,,3,,
MHms_WA,MHms_WA/101,Yc,3,,FALSE,,,,,,,,,,3,,
MHms_WA,MHms_WA/102,Ba,3,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/102,Bl,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
MHms_WA,MHms_WA/102,Hm,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,,,
MHms_WA,MHms_WA/102,Pa,1,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/102,Pl,3,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/103,Ba,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
MHms_WA,MHms_WA/103,Bl,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,2,,
MHms_WA,MHms_WA/103,Hm,2,,FALSE,,,,,,,,,,2,,
MHms_WA,MHms_WA/103,Hw,3,,FALSE,,,,,,,,,,3,,
MHms_WA,MHms_WA/103,Pl,5,5,FALSE,DVM,,,,removed,,,,,5,,
MHms_WA,MHms_WA/103,Pw,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
MHms_WA,MHms_WA/110,Ba,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/110,Bl,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,,,
MHms_WA,MHms_WA/110,Hm,1,1,FALSE,DVM,,,,changed 2 to 1,,,,,,,
MHms_WA,MHms_WA/110,Hw,3,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/110,Sx,5,5,FALSE,DVM,,,,to new 112,,,,,,,
MHms_WA,MHms_WA/110,Yc,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/111,Ba,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/111,Bl,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/111,Hm,1,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/111,Yc,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/112,Ba,1,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/112,Bl,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/112,Hm,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/112,Hw,3,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/112,Sx,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/112,Yc,2,,FALSE,,,,,,,,,,,,
MHms_WA,MHms_WA/113,Ba,1,,FALSE,,,,,,,,,,1,,
MHms_WA,MHms_WA/113,Bl,2,,FALSE,,,,,,,,,,2,,
MHms_WA,MHms_WA/113,Hm,2,,FALSE,,,,,,,,,,2,,
MHms_WA,MHms_WA/113,Sx,2,,FALSE,,,,,,,,,,2,,
MHms_WA,MHms_WA/113,Yc,2,,FALSE,,,,,,,,,,2,,
MHmsp_WA,MHmsp_WA/00,Ba,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Ba,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Ba,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Bl,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Bl,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Bl,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Pa,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Pa,3,,FALSE,,,,,,,,,,3,,
MHmsp_WA,MHmsp_WA/00,Pa,3,,FALSE,,,,,,,,,,3,,
MHRFdm_OR,MHRFdm_OR/101,Bc,1,,FALSE,,,,,,,,,,1,,
MHRFdm_OR,MHRFdm_OR/101,Bm,1,,FALSE,,,,,,,,,,1,,
MHRFdm_OR,MHRFdm_OR/101,Bp,5,5,FALSE,DVM,,,,"removed, not in FIA",,,,,5,,
MHRFdm_OR,MHRFdm_OR/101,Fd,2,,FALSE,,,,,,,,,,2,,
MHRFdm_OR,MHRFdm_OR/101,Hm,2,2,FALSE,DVM,,,,changed 3 to 2,,,,,2,,
MHRFdm_OR,MHRFdm_OR/101,Oa,3,,FALSE,,,,,,,,,,3,,
MHRFdm_OR,MHRFdm_OR/101,Oy,2,,FALSE,,,,,,,,,,2,,
MHRFdm_OR,MHRFdm_OR/101,Ps,3,,FALSE,,,,,,,,,,3,,
MHRFdm_OR,MHRFdm_OR/101,Pw,2,,FALSE,,,,,,,,,,2,,
MHRFdm_OR,MHRFdm_OR/102,Bc,2,,FALSE,,,,,,,,,,2,,
MHRFdm_OR,MHRFdm_OR/102,Bm,1,,FALSE,,,,,,,,,,1,,
MHRFdm_OR,MHRFdm_OR/102,Fd,3,,FALSE,,,,,,,,,,3,,
MHRFdm_OR,MHRFdm_OR/102,Hm,3,,FALSE,,,,,,,,,,3,,
MHRFdm_OR,MHRFdm_OR/102,Pl,2,,FALSE,,,,,,,,,,2,,
MHRFdm_OR,MHRFdm_OR/102,Pw,2,,FALSE,,,,,,,,,,2,,
MHRFdm_OR,MHRFdm_OR/102,Py,3,,FALSE,,,,,,,,,,3,,
MHRFdm_OR,MHRFdm_OR/110,Bc,1,1,FALSE,DVM,,,,changed 2 to 1,,,,,1,,
MHRFdm_OR,MHRFdm_OR/110,Bm,1,,FALSE,,,,,,,,,,1,,
MHRFdm_OR,MHRFdm_OR/110,Hm,3,,FALSE,,,,,,,,,,3,,
MHRFdm_OR,MHRFdm_OR/110,Oa,3,,FALSE,,,,,,,,,,3,,
MHRFdm_OR,MHRFdm_OR/110,Qc,5,5,FALSE,DVM,,,,"removed, only a shrub",,,,,5,,
MHRFdmp_OR,MHRFdmp_OR/00,Bc,3,,FALSE,,,,,,,,,,,,
MHRFdmp_OR,MHRFdmp_OR/00,Bm,3,,FALSE,,,,,,,,,,,,
MHRFdmp_OR,MHRFdmp_OR/00,Hm,3,,FALSE,,,,,,,,,,,,
MHRFds_CA,MHRFds_CA/101,Bc,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/101,Bm,1,,FALSE,,,,,,,,,,1,,
MHRFds_CA,MHRFds_CA/101,Hm,3,,FALSE,,,,,,,,,,3,,
MHRFds_CA,MHRFds_CA/101,Pl,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/101,Ps,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/101,Pw,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/102,Bc,1,,FALSE,,,,,,,,,,1,,
MHRFds_CA,MHRFds_CA/102,Bm,1,,FALSE,,,,,,,,,,1,,
MHRFds_CA,MHRFds_CA/102,Oy,5,5,FALSE,DVM,,,,"removed, not in FIA",,,,,5,,
MHRFds_CA,MHRFds_CA/102,Pa,3,,FALSE,,,,,,,,,,3,,
MHRFds_CA,MHRFds_CA/102,Pl,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/102,Ps,3,,FALSE,,,,,,,,,,3,,
MHRFds_CA,MHRFds_CA/102,Pw,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/102,Py,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/102,Pz,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/110,Bc,3,,FALSE,,,,,,,,,,3,,
MHRFds_CA,MHRFds_CA/110,Bm,1,,FALSE,,,,,,,,,,1,,
MHRFds_CA,MHRFds_CA/110,Hm,1,,FALSE,,,,,,,,,,1,,
MHRFds_CA,MHRFds_CA/110,Oa,3,,FALSE,,,,,,,,,,3,,
MHRFds_CA,MHRFds_CA/110,Pl,2,,FALSE,,,,,,,,,,2,,
MHRFds_CA,MHRFds_CA/110,Pw,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Bc,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Bc,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Bc,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Bm,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Bm,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Bm,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHRFdsp_CA,MHRFdsp_CA/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHRFmm_OR,MHRFmm_OR/101,Bc,2,,FALSE,,,,,,,,,,2,,
MHRFmm_OR,MHRFmm_OR/101,Bm,1,,FALSE,,,,,,,,,,1,,
MHRFmm_OR,MHRFmm_OR/101,Bp,2,,FALSE,,,,,,,,,,2,,
MHRFmm_OR,MHRFmm_OR/101,Fd,3,,FALSE,,,,,,,,,,3,,
MHRFmm_OR,MHRFmm_OR/101,Hm,1,,FALSE,,,,,,,,,,1,,
MHRFmm_OR,MHRFmm_OR/101,Oy,3,,FALSE,,,,,,,,,,3,,
MHRFmm_OR,MHRFmm_OR/101,Pl,2,,FALSE,,,,,,,,,,2,,
MHRFmm_OR,MHRFmm_OR/101,Pw,2,,FALSE,,,,,,,,,,2,,
MHRFmm_OR,MHRFmm_OR/102,Bm,2,,FALSE,,,,,,,,,,2,,
MHRFmm_OR,MHRFmm_OR/102,Fd,3,,FALSE,,,,,,,,,,3,,
MHRFmm_OR,MHRFmm_OR/102,Hm,1,,FALSE,,,,,,,,,,1,,
MHRFmm_OR,MHRFmm_OR/102,Pa,3,,FALSE,,,,,,,,,,3,,
MHRFmm_OR,MHRFmm_OR/102,Pl,2,,FALSE,,,,,,,,,,2,,
MHRFmm_OR,MHRFmm_OR/102,Pw,2,,FALSE,,,,,,,,,,2,,
MHRFmm_OR,MHRFmm_OR/110,Ba,3,,FALSE,,,,,,,,,,3,,
MHRFmm_OR,MHRFmm_OR/110,Bc,1,,FALSE,,,,,,,,,,1,,
MHRFmm_OR,MHRFmm_OR/110,Bm,1,,FALSE,,,,,,,,,,1,,
MHRFmm_OR,MHRFmm_OR/110,Fd,2,2,FALSE,DVM,,,,changed 1 to 2,,,,,2,,
MHRFmm_OR,MHRFmm_OR/110,Hm,2,,FALSE,,,,,,,,,,2,,
MHRFmm_OR,MHRFmm_OR/110,Oa,3,,FALSE,,,,,,,,,,3,,
MHRFmm_OR,MHRFmm_OR/110,Pw,2,,FALSE,,,,,,,,,,2,,
MHRFmmp_OR,MHRFmmp_OR/00,Bc,3,,FALSE,,,,,,,,,,3,,
MHRFmmp_OR,MHRFmmp_OR/00,Bc,3,,FALSE,,,,,,,,,,3,,
MHRFmmp_OR,MHRFmmp_OR/00,Bc,3,,FALSE,,,,,,,,,,3,,
MHRFmmp_OR,MHRFmmp_OR/00,Bm,3,,FALSE,,,,,,,,,,3,,
MHRFmmp_OR,MHRFmmp_OR/00,Bm,3,,FALSE,,,,,,,,,,3,,
MHRFmmp_OR,MHRFmmp_OR/00,Bm,3,,FALSE,,,,,,,,,,3,,
MHRFmmp_OR,MHRFmmp_OR/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHRFmmp_OR,MHRFmmp_OR/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHRFmmp_OR,MHRFmmp_OR/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHun,MHun/d,Hm,2,,FALSE,,,,,,,,,,2,,
MHun,MHun/h,Hm,3,,FALSE,,,,,,,,,,3,,
MHun,MHun/m,Hm,1,,FALSE,,,,,,,,,,1,,
MHunp,MHunp/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHunp,MHunp/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHunp,MHunp/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHwh,MHwh/101,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
MHwh,MHwh/101,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
MHwh,MHwh/101,Hm,1,,FALSE,,,,,,,,,,1,,
MHwh,MHwh/101,Hm,1,,FALSE,,,,,,,,,,1,,
MHwh,MHwh/101,Hw,2,,FALSE,,,,,,,,,,2,,
MHwh,MHwh/101,Hw,2,,FALSE,,,,,,,,,,2,,
MHwh,MHwh/101,Ss,2,,FALSE,,,,,,,,,,2,,
MHwh,MHwh/101,Ss,2,,FALSE,,,,,,,,,,2,,
MHwh,MHwh/101,Yc,1,,FALSE,,,,,,,,,,1,,
MHwh,MHwh/101,Yc,1,,FALSE,,,,,,,,,,1,,
MHwh,MHwh/101a,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh,MHwh/101b,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh,MHwh/101c,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh,MHwh/102,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh,MHwh/102,Hm,2,2,FALSE,AB,,,,,,2,productivity  limitations,,,,
MHwh,MHwh/102,Pl,3,3,FALSE,AB,,,,,,3,productivity limitations; climate and site,,,,
MHwh,MHwh/102,Yc,3,3,FALSE,AB,,,,,,3,productivity limitations; climate and site,,,,
MHwh,MHwh/110,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh,MHwh/110,Hm,1,,FALSE,,,,,,,,,,,,
MHwh,MHwh/110,Hw,3,,FALSE,,,,,,,,,,,,
MHwh,MHwh/110,Ss,2,,FALSE,,,,,,,,,,,,
MHwh,MHwh/110,Yc,1,,FALSE,,,,,,,,,,,,
MHwh,MHwh/111,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
MHwh,MHwh/111,Hm,1,,FALSE,,,,,,,,,,1,,
MHwh,MHwh/111,Hw,3,,FALSE,,,,,,,,,,3,,
MHwh,MHwh/111,Ss,2,,FALSE,,,,,,,,,,2,,
MHwh,MHwh/111,Yc,1,,FALSE,,,,,,,,,,1,,
MHwh,MHwh/Wb53,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh,MHwh/Wb53,Hm,3,3,FALSE,AB,,,,,,3,productivity  limitations,,,,
MHwh,MHwh/Wb53,Pl,3,3,FALSE,AB,,,,,,3,productivity limitations; climate and site,,,,
MHwh,MHwh/Wb53,Yc,3,3,FALSE,AB,,,,,,3,productivity limitations; climate and site,,,,
MHwh1,MHwh1/01,Ba,2,2,FALSE,AB,,,,,,2,I gather E2 ratnking reflects climatic limitations at higher elevations (considering Woodland portions included in mm1) so not as suitable over entire range of site series. Thus probably ok to downrank from 1 to 2.,,2,,
MHwh1,MHwh1/01,Ba,2,2,FALSE,AB,,,,,,2,I gather E2 ratnking reflects climatic limitations at higher elevations (considering Woodland portions included in mm1) so not as suitable over entire range of site series. Thus probably ok to downrank from 1 to 2.,,2,,
MHwh1,MHwh1/01,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
MHwh1,MHwh1/01,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
MHwh1,MHwh1/01,Hm,2,2,FALSE,AB,,,,,,2,productivity  limitations,,2,,
MHwh1,MHwh1/01,Hm,2,2,FALSE,AB,,,,,,2,productivity  limitations,,2,,
MHwh1,MHwh1/01,Hw,2,,FALSE,,,,,,,,,,2,,
MHwh1,MHwh1/01,Hw,2,,FALSE,,,,,,,,,,2,,
MHwh1,MHwh1/01,Ss,2,,FALSE,,,,,,,,,,2,,
MHwh1,MHwh1/01,Ss,2,,FALSE,,,,,,,,,,2,,
MHwh1,MHwh1/01,Yc,2,2,FALSE,AB,,,,,,2,I gather E2 ratnking reflects climatic limitations at higher elevations (considering Woodland portions included in wh1) so not as suitable over entire range of site series. Thus probably ok to downrank from 1 to 2.,,2,,
MHwh1,MHwh1/01,Yc,2,2,FALSE,AB,,,,,,2,I gather E2 ratnking reflects climatic limitations at higher elevations (considering Woodland portions included in wh1) so not as suitable over entire range of site series. Thus probably ok to downrank from 1 to 2.,,2,,
MHwh1,MHwh1/02,Ba,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/02,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh1,MHwh1/02,Hm,2,2,FALSE,AB,,,,,,2,productivity  limitations,,,,
MHwh1,MHwh1/02,Yc,3,3,FALSE,AB,,,,,,3,if downgraded to 2 on 01 then downgrade to 3 on 02,,,,
MHwh1,MHwh1/03,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh1,MHwh1/03,Hm,1,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/03,Hw,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/03,Ss,2,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/03,Yc,1,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/04,Ba,2,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/04,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh1,MHwh1/04,Hm,1,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/04,Hw,2,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/04,Yc,1,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/05,Ba,1,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/05,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
MHwh1,MHwh1/05,Hm,2,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/05,Hw,2,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/05,Pl,5,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/05,Ss,2,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/05,Yc,1,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/06,Ba,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/06,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
MHwh1,MHwh1/06,Hm,2,2,FALSE,AB,,,,,,2,productivity  limitations,,,,
MHwh1,MHwh1/06,Hw,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/06,Ss,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/06,Yc,3,3,FALSE,AB,,,,,,3,if downgraded to 2 on 01 then downgrade to 3 on 06,,,,
MHwh1,MHwh1/07,Ba,2,2,FALSE,AB,,,,,,2,I gather E2 ratnking reflects climatic limitations at higher elevations (considering Woodland portions included in mm1) so not as suitable over entire range of site series. Thus robably ok to downrank from 1 to 2.,,2,,
MHwh1,MHwh1/07,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,3,,
MHwh1,MHwh1/07,Hm,2,,FALSE,,,,,,,,,,2,,
MHwh1,MHwh1/07,Hw,3,,FALSE,,,,,,,,,,3,,
MHwh1,MHwh1/07,Ss,2,,FALSE,,,,,,,,,,2,,
MHwh1,MHwh1/07,Yc,3,3,FALSE,AB,,,,,,3,if downgraded to 2 on 01 then downgrade to 3 on 07,,3,,
MHwh1,MHwh1/08,Ba,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/08,Cw,3,3,FALSE,HAK/SS,,,,,3,,,,,,
MHwh1,MHwh1/08,Hm,2,2,FALSE,AB,,,,,,2,productivity  limitations,,,,
MHwh1,MHwh1/08,Hw,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/08,Yc,3,3,FALSE,AB,,,,,,3,if downgraded to 2 on 01 then downgrade to 3 on 08,,,,
MHwh1,MHwh1/09,Ba,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/09,Cw,2,2,FALSE,HAK/SS,,,,,2,,,,,,
MHwh1,MHwh1/09,Hm,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/09,Hw,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/09,Ss,3,,FALSE,,,,,,,,,,,,
MHwh1,MHwh1/09,Yc,3,3,FALSE,AB,,,,,,3,if downgraded to 2 on 01 then downgrade to 3 on 09,,,,
MHwhp,MHwhp/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHwhp,MHwhp/00,Hm,3,,FALSE,,,,,,,,,,3,,
MHwhp,MHwhp/00,Hm,3,,FALSE,,,,,,,,,,3,,
MSab,MSab/a,X,1,,FALSE,,,,,,,,,,1,,
MSab,MSab/b,Acb,3,,FALSE,,,,,,,,,,,,
MSab,MSab/b,At,2,,FALSE,,,,,,,,,,,,
MSab,MSab/b,Ep,3,,FALSE,,,,,,,,,,,,
MSab,MSab/b,Fd,2,,FALSE,WHM,,,3 to 2,,,,,,,,
MSab,MSab/b,Pf,2,,FALSE,WHM,,,added,,,,,,,,
MSab,MSab/b,Pl,1,,FALSE,,,,,,,,,,,,
MSab,MSab/b,Sx,1,,FALSE,,,,,,,,,,,,
MSab,MSab/c,Acb,3,,FALSE,,,,,,,,,,3,,
MSab,MSab/c,At,1,,FALSE,,,,,,,,,,1,,
MSab,MSab/c,Bb,5,5,FALSE,WHM,,,Change from 3 to 5,,,,,,5,,
MSab,MSab/c,Ep,3,,FALSE,,,,,,,,,,3,,
MSab,MSab/c,Fd,3,,FALSE,,,,,,,,,,3,,
MSab,MSab/c,Pl,1,,FALSE,,,,,,,,,,1,,
MSab,MSab/c,Sb,5,5,FALSE,WHM,,,Changed from 3 to 5,,,,,,5,,
MSab,MSab/c,Sx,1,,FALSE,,,,,,,,,,1,,
MSab,MSab/d,Acb,1,,FALSE,,,,,,,,,,,,
MSab,MSab/d,At,1,,FALSE,,,,,,,,,,,,
MSab,MSab/d,Ep,3,,FALSE,,,,,,,,,,,,
MSab,MSab/d,Sx,2,,FALSE,,,,,,,,,,,,
MSab,MSab/f,Acb,3,,FALSE,,,,,,,,,,3,1 to 3,
MSab,MSab/f,Bl,3,,FALSE,WHM,,,added,,,,,,1,,
MSab,MSab/f,Ep,3,,FALSE,,,,,,,,,,3,,
MSab,MSab/f,Sx,1,,FALSE,,,,,,,,,,1,,
MSab,MSab/g,Lt,3,,FALSE,,,,,,,,,,,,
MSab,MSab/g,Sb,5,,FALSE,WHM,,,1 to 5,,,,,,,,
MSab,MSab/g,Sx,3,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/a,X,1,,FALSE,,,,,,,,,,1,,
MSab_N,MSab_N/b,Acb,3,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/b,At,2,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/b,Ep,3,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/b,Fd,5,,FALSE,WHM,,,3 to 5,,,,,,,,
MSab_N,MSab_N/b,Pl,1,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/b,Sx,1,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/c,Acb,3,,FALSE,,,,,,,,,,3,,
MSab_N,MSab_N/c,At,1,,FALSE,,,,,,,,,,1,,
MSab_N,MSab_N/c,Bb,5,5,FALSE,WHM,,,Change from 3 to 5,,,,,,5,,
MSab_N,MSab_N/c,Ep,3,,FALSE,,,,,,,,,,3,,
MSab_N,MSab_N/c,Fd,5,,FALSE,WHM,,,3 to 5,,,,,,3,,
MSab_N,MSab_N/c,Pl,1,,FALSE,,,,,,,,,,1,,
MSab_N,MSab_N/c,Sb,5,5,FALSE,WHM,,,Changed from 3 to 5,,,,,,5,,
MSab_N,MSab_N/c,Sx,1,,FALSE,,,,,,,,,,1,,
MSab_N,MSab_N/d,Acb,1,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/d,At,1,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/d,Ep,3,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/d,Sx,2,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/f,Acb,3,,FALSE,,,,,,,,,,3,1 to 3,
MSab_N,MSab_N/f,Ep,3,,FALSE,,,,,,,,,,3,,
MSab_N,MSab_N/f,Sx,1,,FALSE,,,,,,,,,,1,,
MSab_N,MSab_N/g,Lt,3,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/g,Sb,1,,FALSE,,,,,,,,,,,,
MSab_N,MSab_N/g,Sx,3,,FALSE,,,,,,,,,,,,
MSdc1,MSdc1/01,At,3,,FALSE,,k,,,,,,,,3,,
MSdc1,MSdc1/01,Bl,2,,FALSE,,,,,,,,,,2,,
MSdc1,MSdc1/01,Fd,2,,FALSE,,w,,,,,,,,2,,
MSdc1,MSdc1/01,Lw,4,4,FALSE,WHM,,,add footnote 24aug 19,,,,,,4,,
MSdc1,MSdc1/01,Pa,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/01,Pl,1,,FALSE,,,,,,,,,,1,,
MSdc1,MSdc1/01,Pw,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/01,Sx,1,,FALSE,,,,,,,,,,1,,
MSdc1,MSdc1/02,Bl,3,,FALSE,,,,,,,,,,,,
MSdc1,MSdc1/02,Fd,2,,FALSE,,w,,,,,,,,,,
MSdc1,MSdc1/02,Lw,4,4,FALSE,WHM,,,add footnote 24aug 19,,,,,,,,
MSdc1,MSdc1/02,Pa,3,,FALSE,,,,,,,,,,,,
MSdc1,MSdc1/02,Pl,1,,FALSE,,,,,,,,,,,,
MSdc1,MSdc1/02,Py,3,,FALSE,,,,,,,,,,,,
MSdc1,MSdc1/02,Sx,3,,FALSE,,,,,,,,,,,,
MSdc1,MSdc1/03,At,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/03,Bl,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/03,Fd,2,,FALSE,,w,,,,,,,,2,,
MSdc1,MSdc1/03,Lw,4,4,FALSE,WHM,,,add footnote 24aug 19,,,,,,4,,
MSdc1,MSdc1/03,Pa,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/03,Pl,1,,FALSE,,,,,,,,,,1,,
MSdc1,MSdc1/03,Pw,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/03,Sx,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/04,Act,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/04,At,3,,FALSE,,,,,,,,,,3,,
MSdc1,MSdc1/04,Bl,2,,FALSE,,,,,,,,,,2,,
MSdc1,MSdc1/04,Fd,2,,FALSE,,,,,,,,,,2,,
MSdc1,MSdc1/04,Pl,1,,FALSE,,,,,,,,,,1,,
MSdc1,MSdc1/04,Sx,1,,FALSE,,k,,,,,,,,1,,
MSdc2,MSdc2/01,Bl,2,,FALSE,,,,,,,,,,2,,
MSdc2,MSdc2/01,Fd,2,,FALSE,,,,,,,,,,2,,
MSdc2,MSdc2/01,Pa,3,,FALSE,,,,,,,,,,3,,
MSdc2,MSdc2/01,Pl,1,,FALSE,,,,,,,,,,1,,
